Day,Crop_Biomass (kg/ha),Weed_Biomass (kg/ha),Pest_Density (ind/m²),Bat_Population (ind/km²),Soil_Organic_Matter (%)
211,471.94178757340165,31.71708849072824,60.71316875217645,37.76147702141901,2.5048491779111592
212,475.620250280938,31.42261485285113,64.22368565611228,37.73137589428632,2.506061874554658
213,479.0890744903516,31.1250744643351,67.58820612021951,37.70131731313908,2.5072627053212213
214,482.35556803468194,30.82488752127218,70.78050361090972,37.671297803312996,2.5084515562407894
215,485.42942333240865,30.522454722790926,73.78041175072502,37.64131425206272,2.5096283293341384
216,488.32235009280373,30.21815430297011,76.57428824565908,37.61136389188012,2.5107929426425475
217,491.047557990048,29.912340357195223,79.15482333537996,37.58144427224393,2.511945329517865
218,493.61904245418424,29.605344064461402,81.5198916043975,37.551553196048786,2.5130854362593733
219,496.0512737373142,29.29747288883211,83.67212900882679,37.521688706001854,2.514213221993038
220,498.3587945691631,28.989011068235435,85.61807108622442,37.49184905755603,2.515328657725583
221,500.5558679356823,28.680220434991398,87.36723062771469,37.46203269296051,2.5164317253888666
222,502.6562174737158,28.371341590152923,88.93125645743933,37.43223821857119,2.5175224169589194
223,504.67283280305674,28.062595223119615,90.32317512940466,37.40246438479336,2.518600733632593
224,506.61783643698277,27.754183539529308,91.55674289914253,37.3727100683064,2.519666685059738
225,508.50239207561464,27.446291561840514,92.6459123923691,37.34297425745513,2.5207202887118427
226,510.3366844455011,27.139088835881918,93.60442705936843,37.31325603704463,2.5217615691213564
227,512.1299383593739,26.832731143684875,94.44552520530601,37.28355457444582,2.5227905571575175
228,513.8904127595174,26.527361371646716,95.18172005738064,37.253869111981636,2.523807289709026
229,515.6254423319941,26.223110749754113,95.82466619668209,37.224198957976505,2.5248118092029896
230,517.3499665398463,25.9201001467393,96.16261494591784,37.19352859202539,2.5258007139197702
231,519.1018293175463,25.618368664054152,95.78716007592126,37.15982239557969,2.52676759218553
232,520.9411804356148,25.318031295772805,94.91517813421352,37.12357877221846,2.5277134801155956
233,522.8891614080417,25.01904927395341,93.96387721442655,37.08641060975162,2.5286444805127717
234,524.966335067569,24.72157693318805,92.87188300712577,37.04791935473579,2.529557844946604
235,527.1704922489886,24.42543425044885,91.65543294213516,37.008151240470234,2.530455331569119
236,529.5176939175739,24.130664389516646,90.31012623478286,36.96696623460973,2.5313360143039714
237,532.019938468994,23.837248038455108,88.83983710627297,36.92428054410379,2.532199641516517
238,534.6890458251986,23.54515949858126,87.25202477029055,36.880028140328164,2.533046019346706
239,537.5363392624007,23.25436737207021,85.55780376369981,36.834164858728286,2.53387502593914
240,540.5721934460254,22.964836261696174,83.77160346271572,36.78667198464948,2.534686623646737
241,543.8053088757431,22.676530424073665,81.91002059027922,36.73755840609974,2.5354808656767065
242,547.2452118717226,22.38940292325088,79.9964989856816,36.686864396447874,2.536257917107433
243,550.8977758420627,22.103411836226957,78.05377441792147,36.63466472719885,2.5370180560891016
244,554.7673706470555,21.818514913205856,76.1069925821461,36.58106726129188,2.5377616756766668
245,558.8562863524946,21.534672421466794,74.1823603604965,36.526212530659606,2.538489282451517
246,563.1645395347291,21.25184838599274,72.30629845550106,36.47027175770349,2.5392014909489293
247,567.6898087994749,20.97001217154477,70.50474623568266,36.413443655010106,2.5398990137502033
248,572.4274020279853,20.6891398476985,68.8024999253457,36.355950096254865,2.5405826476164974
249,577.3702729641469,20.40921541530674,67.22265167837237,36.29803081157896,2.5412532560995484
250,582.5090814007989,20.130231866989813,65.78614897706022,36.23993731881373,2.5419117493007355
251,587.8322893553449,19.852192058551157,64.51147945699597,36.18192634728569,2.54255906162346
252,593.3262861263313,19.575109380222553,63.414474742807975,36.12425304086489,2.543196128486265
253,598.9755357167015,19.2990082234518,62.50821626089819,36.06716423930472,2.543823863029365
254,604.7627415233707,19.023924244845677,61.80301872036334,36.01089213091739,2.5444431338488602
255,610.6690251284911,18.74990443326774,61.30646346431663,35.955648545880514,2.5450547447307583
256,616.6738786474273,18.477007843092803,61.023467799393366,35.90162170979086,2.5456594236397336
257,622.7544811718036,18.20530865728808,60.956361196837655,35.84897792773638,2.5462578311525683
258,628.8899440438399,17.93488227202338,61.10456270594231,35.797830278103824,2.5468504363328144
259,635.0571817744677,17.665817993519653,61.46520900735593,35.74827173671696,2.54743764684043
260,641.2326581319315,17.39821411957483,62.03283670321123,35.70036216658925,2.548019757704469
261,647.3926815815371,17.132177027269464,62.7993551023239,35.65412924247053,2.5485969539730204
262,653.514095097277,16.867818112156066,63.75423781957089,35.609570891138766,2.5491693172961556
263,659.575802548158,16.60524564620033,64.885254227642,35.56666010611298,2.5497368372423947
264,665.5522907334581,16.34459931282852,66.17474417477328,35.52534054460994,2.5502994232797302
265,671.4235340505273,16.086002660130855,67.60477891495955,35.4855380498574,2.550856908569041
266,677.170242683996,15.82958481471984,69.15480532215764,35.44716188843067,2.551409073246909
267,682.7750847497388,15.575475048899968,70.80247605126421,35.410109420912164,2.5519556578638074
268,688.2230147491288,15.323801420477436,72.52416707982319,35.374270145657995,2.5524963776362677
269,693.501511888183,15.074689211901008,74.29557359806336,35.33952946500071,2.55303093589661
