Day,Crop_Biomass (kg/ha),Weed_Biomass (kg/ha),Pest_Density (ind/m²),Bat_Population (ind/km²),Soil_Organic_Matter (%)
43,500.0,1.223264127857621,96.34143845674042,75.73608930951643,2.2900170060434113
44,500.0,1.07926511457812,96.83481920943876,75.64197676860404,2.290017196036973
45,500.0,0.9523285367479755,97.26356257797526,75.54809494628287,2.2900119745582774
46,500.0,0.8404191725372169,97.63565392193343,75.45444376902316,2.2900019826385347
47,500.0,0.7417461855662063,97.95821572733313,75.36102315252225,2.289987784880157
48,500.0,0.6547335853830519,98.23756819507724,75.26783300143329,2.289969878630114
49,500.0,0.577994281729437,98.47929509654543,75.1748732090953,2.289948702044969
50,500.0,0.5103072925585022,98.68831120351416,75.08214365726859,2.289924641182372
51,500.0,0.45059771999683707,98.86892868223647,74.9896442158776,2.289898036237296
52,500.0,0.39791915594288635,99.0249206910519,74.89737474276356,2.289869187026835
53,500.0,0.35143822060727103,99.159581070567,74.80533508344804,2.2898383578147086
54,500.0,0.31042097376162076,99.27577949985958,74.71352507090874,2.289805781555472
55,500.0,0.274220970413928,99.37601184381398,74.62194452536792,2.289771663628697
56,500.0,0.2422687606317932,99.46244566426627,74.53059325409393,2.28973618512481
57,500.0,0.2140626577813592,99.53696103536464,74.43947105121612,2.289699505736781
58,500.0,0.18916062096880437,99.6011869112733,74.34857769755298,2.2896617663052448
59,500.0,0.16717311633876186,99.65653335790688,74.25791296045341,2.289623091058873
60,499.99992610300836,0.147457512818216,99.70502809440674,74.16744877782695,2.289583685898305
61,497.97780186618405,-0.4240279738624546,99.74552269103954,74.07726014609916,2.289723557149132
62,496.05259675195424,-0.9081288667693443,99.78087771063717,73.98727973582065,2.2898356545100125
63,494.2328583018636,-1.308784979905778,99.81132812460919,73.89752687459858,2.2899210809155237
64,492.5179525873387,-1.6375136177770917,99.83755203816901,73.80800126049448,2.289983379163931
65,490.907237557238,-1.9042928176870042,99.86013428314561,73.71870257740673,2.29002564055974
66,489.4000690524554,-2.1177729788628845,99.87957922880952,73.62963049499294,2.290050564048434
67,487.9958058225303,-2.2854563715437632,99.89632175931854,73.5407846686032,2.290060506746945
68,486.69381372419235,-2.4138508288645575,99.91073672080145,73.4521647392239,2.2900575275029205
69,485.49346926743914,-2.508602823162861,99.923147156904,73.36377033342997,2.2900434249083794
70,484.39416257122264,-2.5746120260490613,99.9338314162958,73.27560106334636,2.290019770254445
71,483.3952998189022,-2.6161302222670515,99.94302929921349,73.18765652661781,2.2899879361936484
72,482.49630528331414,-2.6368467753974016,99.95094737013224,73.09993630638694,2.2899491216858707
73,481.69662298043835,-2.6399625709387053,99.95776354717718,73.01243997127996,2.289904373737745
74,480.9957180066691,-2.6282541934396617,99.96363107485392,72.92516707540018,2.289854606406578
75,480.39307759080685,-2.6041289352519286,99.96868191616193,72.8381171583283,2.289800617202095
76,479.88821188657755,-2.5696717115432777,99.97302963245995,72.75128974513017,2.289743101194108
77,479.4806546313033,-2.526688816894625,99.97677205746056,72.66468434637049,2.2896826642411545
78,479.1699635567276,-2.4767432069845823,99.97999342870979,72.57830045813378,2.2896198337440796
79,478.9557206613792,-2.4211857909097705,99.98276626645914,72.49213756205133,2.289555068251811
80,478.8375323514411,-2.361182789364121,99.98515300540069,72.40619512533414,2.28948876592124
81,478.8150294594586,-2.297739478015074,99.98720739458098,72.32047260081164,2.289421271910484
82,478.8878671581116,-2.231720866605134,99.98897570437201,72.23496942697635,2.2893528848646976
83,479.055724780779,-2.163869711471255,99.9904977661627,72.14968502803387,2.289283862606335
84,479.3183055590858,-2.094822213482278,99.99180786763992,72.06461881395835,2.2892144271300454
85,479.67533628621015,-2.0251217073694217,99.99293552381256,71.97977018055316,2.2891447689900173
86,480.1265669132702,-1.955230605443978,99.99390614094182,71.89513850951676,2.2890750511556544
87,480.67177008496657,-1.8855408233511297,99.99474158821403,71.81072316851346,2.2890054124017265
88,481.3107407497261,-1.8163826117450783,99.99546067679852,71.72652351116459,2.288935970194866
89,482.04329572047504,-1.748032304051456,99.99607957407036,71.64253887704223,2.28886682324485
90,482.86927209712576,-1.6807214198076152,99.99661227270101,71.55876859237591,2.288798054567598
91,483.7885273638727,-1.6146407259927225,99.9970708046775,71.47521196964934,2.2887297328177993
92,484.80093703685577,-1.5499470134698698,99.99746563663754,71.39186829438121,2.2886619146239475
93,485.90639303685447,-1.4867685262378965,99.99780597478977,71.3087368181544,2.288594646454026
94,487.1048171852399,-1.4251937689488283,99.99809882083805,71.22581685861624,2.2885279604430093
