Day,Crop_Biomass (kg/ha),Weed_Biomass (kg/ha),Pest_Density (ind/m²),Bat_Population (ind/km²),Soil_Organic_Matter (%)
58,454.6267531981251,113.01528551460164,99.8091302170935,47.24293201207485,2.0371857063612624
59,450.9829572339461,113.68524523293047,99.83570607154843,47.19810239172775,2.0416789283767773
60,447.35302436085226,114.37313566971355,99.85858573159176,47.15336860623378,2.0461992172577217
61,443.73799113020715,115.07893597609969,99.87828188871062,47.10873072249996,2.050747289267667
62,440.13883208066835,115.80262229005906,99.89523647791476,47.06418879755539,2.0553238597616112
63,436.55646586427713,116.54416760795309,99.9098303498819,47.01974287849448,2.0599296430629077
64,432.99176050323246,117.30354163671194,99.92239164516596,46.975393002425456,2.0645653523346694
65,429.44553790180646,118.080710629328,99.9332030382952,46.93113919642364,2.069231699444932
66,425.9185777209118,118.87563720603598,99.94250799957504,46.88698147748958,2.07392939482495
67,422.4116207080255,119.68828016326111,99.95051620432119,46.842919852511876,2.0786591473200997
68,418.9253715622849,120.51859427216867,99.95740820303456,46.79895431823455,2.083421664032932
69,415.46050140337985,121.36653006843734,99.9633394515935,46.75508486122879,2.088217650157999
70,412.01764990316843,122.23203363469909,99.9684437877572,46.71131145786907,2.0930478088081235
71,408.59742713056005,123.11504637693542,99.97283642900769,46.66763407431345,2.097912840831849
72,405.2004151529704,124.01550479599146,99.9766165568642,46.62405266648792,2.102813444621856
73,401.82716943141406,124.93334025525998,99.97986954414228,46.58056718007484,2.107750315914159
74,398.47822004092797,125.86847874549593,99.98266887406679,46.537177550505135,2.1127241475779646
75,395.1540727433959,126.82084064764608,99.9850777935594,46.493883702954484,2.11773562939608
76,391.8552099358769,127.79034049451322,99.9871507372896,46.45068555234304,2.12278544783582
77,388.58209149412636,128.77688673202226,99.98893455410277,46.407583003338964,2.127874285810376
78,385.3351555280762,129.78038148081134,99.99046956312391,46.36457595036547,2.1330028224306474
79,382.1148190635314,130.80072029883405,99.9917904630972,46.321664277611355,2.13817173274756
80,378.92147866218966,131.83779194563084,99.9929271152876,46.278847859045044,2.1433816874849287
81,375.7555109902504,132.89147814890197,99.99390521747324,46.236126558431984,2.1486333527629426
82,372.61727334430526,133.96165337399586,99.99474688414111,46.19350022935533,2.153927389812376
83,369.5071041418508,135.04818459691091,99.99547114591073,46.15096871524003,2.1592644546796556
84,366.4253233826143,136.15093108139556,99.99609437941008,46.10853184938002,2.1646451979229338
85,363.3722330858976,137.26974416072207,99.99663067727289,46.066189454968644,2.1700702642993503
86,360.3481177083025,138.40446702470095,99.99709216658663,46.02394134513224,2.175540292443671
87,357.35324454548226,139.55493451249637,99.99748928296484,45.98178732296682,2.1810559145385295
88,354.3878641209543,140.72097291179736,99.99783100642121,45.93972718157773,2.1866177559765214
89,351.4521954616968,141.90241256950856,99.99812462337904,45.89776071921705,2.192226393668862
90,348.5431074276211,142.8159150735121,99.9983795192341,45.85497625770785,2.1978683481491057
91,345.6501497665813,140.47709606021405,99.99859703006132,45.801766571328265,2.2033880513640045
92,342.7848818972616,137.37235948143083,99.99878376519322,45.745985452042234,2.208762721036688
93,339.94874016236525,134.04299736965632,99.99894494618381,45.689316038639866,2.214000508941284
94,337.14253353098826,130.5230578559421,99.99908364629253,45.6318121786657,2.2190914828059123
95,334.36653526962664,126.85110349220956,99.99920267523792,45.573554907011186,2.2240302843264543
96,331.62110929548146,123.0805776911719,99.99930525798356,45.514669438224544,2.2288118684311233
97,328.9065685361189,119.25873190454507,99.99939357629985,45.455284385954656,2.2334347047517453
98,326.22323428601345,115.43368953588119,99.99946959989882,45.395545998630354,2.23789913403516
99,323.571423452818,111.65175278054085,99.99953504679195,45.335612609311546,2.2422075022277466
100,320.9674031799407,107.95588359318228,99.32634778672367,45.27201241957542,2.2463550138908412
101,318.462290977368,104.388898941091,97.55206259058997,45.20197506546679,2.250336877800059
102,316.08265974039614,100.9790562821873,95.75084270439088,45.13060303344162,2.254176786832063
103,313.8216116407489,97.7432281334718,93.86420097018423,45.057776083614336,2.2578889556630695
104,311.69549214041,94.72417248797947,91.86112297664188,44.983280071696804,2.2614691635263657
105,309.7006981068738,91.92382851155739,89.73848331514495,44.90716494293249,2.2649345098644305
106,307.8433703941179,89.35498631621694,87.48920388797225,44.82936021074965,2.2682930332197437
107,306.1281093719217,87.0230579723554,85.11389730312574,44.74982150858706,2.271554798091902
108,304.5593350184931,84.92906602497393,82.6196028018583,44.6685158184638,2.274729873541228
109,303.14099478272027,83.0702441865639,80.01951644546577,44.585427863519314,2.2778281754279384
110,301.8763062296627,81.44064432225338,77.33250355968242,44.500566694423675,2.280859340985843
111,300.7675352621747,80.03172140583636,74.58236825749593,44.41397203668257,2.283832633041082
112,299.8158161843628,78.83287760558642,71.79690122833011,44.32571994407455,2.2867568706991532
113,299.0211549489875,77.83333764773879,69.00352121849306,44.23591305472377,2.289639499281016
114,298.3822533263465,77.01823560637881,66.23889283781264,44.14472490608374,2.2924895075611285
115,297.896172654341,76.37374023103831,63.53501894083891,44.052359392630464,2.295314010323636
116,297.55865017405074,75.88546005137259,60.92360643699257,43.95906594820048,2.2981197097751305
117,297.36417432221697,75.53883335680906,58.434818697079976,43.865135619679755,2.300912817912034
118,297.3060166303876,75.3194285516773,56.09612739181258,43.77089541946374,2.3036990231329475
119,297.3763679273495,75.21315322009079,53.931769193259264,43.67670122291031,2.3064835022907255
120,297.56647778446757,75.20642975647402,51.96242649297898,43.58292905511967,2.3092709335662263
121,297.86679659856463,75.28633996587227,50.20514608835623,43.48996517958219,2.3120655097777267
122,298.2671143450071,75.4407402681808,48.673469373894,43.39819547633572,2.3148709518826878
123,298.75668840919104,75.65834864799814,47.37772261233986,43.30799463838756,2.3176905227837334
124,299.32435586380035,75.9288044337808,46.3254090718999,43.21971571967298,2.3205270418007666
125,299.9586280838899,76.24270222599596,45.521643034360906,43.13368053718549,2.3233829003017634
126,300.6477680526453,76.5916017439252,44.969569510260165,43.05017136769465,2.3262600790094203
127,301.37985296017433,76.96801591117243,44.6707215728097,42.96942429161285,2.3291601674369713
128,302.1428265726498,77.36538003649322,44.625277990179576,42.891624430687095,2.3320843857756604
129,302.92454725193454,77.77800537425848,44.83219608805124,42.816903210768714,2.3350336093812656
130,303.71300721745166,78.22289105456504,45.289207731733235,42.74545671559164,2.3380100632570318
131,304.4961362625853,78.70686676989763,45.992679602066914,42.6773667997938,2.3410157892604935
132,305.26152965499506,79.18123439574636,46.93735240031435,42.612358702650916,2.3440486802978437
133,305.9965053158997,79.64508387387018,48.115365774197436,42.55036644446346,2.347107987019339
134,306.6903568090219,80.09900106083148,49.51747403714304,42.49129736731075,2.3501931506311413
135,307.332172649603,80.54287741232223,51.13129843148274,42.4350171610498,2.353303455737446
136,307.9126566733457,80.97664794660894,52.943063420701144,42.38138135561387,2.3564381862652732
137,308.42074702635847,81.40026886246534,54.93194283164588,42.33018440591098,2.359596363907248
138,308.848107830851,81.81375088768608,57.075909933397284,42.28122984783154,2.36277708301649
139,309.18747569550214,82.21713794421285,59.349530013398336,42.23431187810483,2.365979403646194
140,309.4258002346529,82.61050300196406,62.08810901274513,42.1920083035361,2.3692102011107083
141,309.535763201133,82.99439175996889,65.4724745393766,42.15572164329044,2.3724725069004
142,309.4936666981823,83.36831921187475,68.78001166528425,42.12017584191552,2.3757523101540805
143,309.3076557309416,83.73259084378249,71.89936485509165,42.084716895732804,2.3790473635664777
144,308.9983408952733,84.08816594709624,74.8269383474951,42.049335557774974,2.382356194379092
145,308.5714408736068,84.43492901263049,77.54486206666779,42.014032329247605,2.3856790049079803
146,308.03851207104606,84.77309576391517,80.0476534772418,41.978804748946615,2.389015446767274
147,307.4112873139842,85.10285639264423,82.33510204263717,41.94365057441844,2.3923651797238366
148,306.7013874816216,85.42437460634466,84.41143543011025,41.90856775888814,2.3957278706310174
149,305.92008657517374,85.73778748996351,86.2844254499999,41.87355442994583,2.3991031923678046
150,305.07813231540814,86.04320613203022,87.96450704280637,41.83860886986918,2.402490822779065
151,304.18561671903205,86.34071678104677,89.46395839875258,41.80372949770423,2.4058904436579245
152,303.25189248345663,86.63038241861823,90.79617948087449,41.768914853021776,2.4093017397825225
153,302.28550861687944,86.91224417029389,91.9750852795765,41.73416358353725,2.4127243980413944
154,301.2942458037918,87.18632450275685,93.01462019374665,41.699474426535986,2.4161581065345774
155,300.2851043275061,87.45262866684169,93.92839077181841,41.66484620005009,2.419602553913639
156,299.2643206739295,87.71114645204008,94.72940654902965,41.630277794411455,2.423057428770604
157,298.23741818949526,87.9618545079406,95.42989050788299,41.595768162018715,2.4265224190239274
158,297.2092592479741,88.20471836213649,96.04116977000493,41.561316309163495,2.429997211433061
159,296.1841002486562,88.43969428610289,96.57362363368654,41.52692128902173,2.433481491193435
160,295.16452829558443,88.49740461489453,97.03667388968731,41.49178958627414,2.4369627983636906
161,294.1527568162745,88.2230527072096,97.43880602647636,41.45519640311712,2.4404223591113148
162,293.1531460719311,87.8504832581471,97.78761170942916,41.41823490950081,2.4438630587790278
163,292.1680502431989,87.37537678753205,98.08984488988152,41.38087911949478,2.4472813242412688
164,291.1994256648297,86.78571536163386,98.35148566768343,41.343064366342,2.450672079678721
165,290.2509018463829,86.07427355239422,98.36537262929876,41.30372425809175,2.4540268866272887
166,289.42598404643434,85.19961745839059,96.0927760232079,41.25156900425512,2.4572943642156466
167,288.7787358084333,84.1710443750484,93.43182627725835,41.19445704770224,2.4604934515717027
168,288.2472693208705,83.04481897609065,90.67773644645222,41.13479228994841,2.463647388251884
169,287.8496428955518,81.80954270251424,87.79874548628297,41.07202629439894,2.4667465903622676
170,287.6190143034594,80.44620914607854,84.76226681995209,41.005318225793616,2.469775054833779
171,287.56261617367545,78.96173552084336,81.56577437868457,40.93443653076784,2.4727270118614504
172,287.68777072065694,77.36600163787234,78.21611523761533,40.85919761281233,2.4755972877607753
173,288.0016025673173,75.6716609250723,74.72951602212619,40.77947690695677,2.4783814559857356
174,288.5106593530624,73.89380469415524,71.13079654161324,40.695219110795676,2.481075977774533
175,289.2205650264929,72.04950082325786,67.45215356451064,40.60644699087763,2.4836783188149565
176,290.1357262541791,70.15723497917455,63.73156491368874,40.51326820743254,2.4861870354301856
177,291.2590054952135,68.23470783776406,60.007588250549496,40.415859706571155,2.4886017743933433
178,292.5921667753751,66.30270941513038,56.32715321172208,40.31451866921196,2.490923274828313
179,294.1349429435877,64.3808358828212,52.7348515220342,40.209627405284046,2.4931535128908235
180,295.885192936248,62.48677803759707,49.27096660687241,40.10164442404022,2.4952955648457915
181,297.83928171821333,60.63698379740943,45.972590442836484,39.99110682071742,2.497353459567814
182,299.9920976314681,58.845990046071556,42.87149850571115,39.87861638600105,2.4993320724862618
183,302.33722179888343,57.12615563328774,39.993300496669086,39.76482568744966,2.501236977249952
184,304.8671472275147,55.48750993822577,37.357164801169844,39.65042206021276,2.503074281724661
185,307.57352176047965,53.93780337305108,34.976216240455386,39.5361098482309,2.504850447401038
186,310.4472641051884,52.482289252141875,32.857398132752806,39.42259380584142,2.506572154973099
187,313.4788425015744,51.1240364774557,31.002882766259724,39.31055947719704,2.508246103004074
188,316.6584355996061,49.8641600493986,29.411223931614618,39.20065586057374,2.5098788518933906
189,319.97599637069413,48.70195902741974,28.078211487090503,39.09348049966717,2.511476703004985
190,323.42132729176797,47.63514253279052,26.997979046042836,38.98956455335055,2.5130455705031665
191,326.98411141084836,46.66013431133208,26.164022381685562,38.8893648008451,2.5145909037609218
192,330.6538936263921,45.77231526554084,25.570015521189593,38.79325560378718,2.5161176164533994
193,334.42002817398736,44.96622935280994,25.210434472850647,38.70152256713914,2.517630029116316
194,338.2716027050488,44.23581592214517,25.08102282944924,38.61436131522457,2.5191318451134777
195,342.19734231047636,43.57462372524686,25.17906216290768,38.53187930059945,2.5206261480628176
196,346.1855024279456,42.975996410733295,25.503443407318493,38.454100038991605,2.5221154162068293
197,350.2237615920578,42.43323625013565,26.05455458994064,38.3809696871078,2.5236015524004713
198,354.29912433811177,41.93974568846542,26.83399125920252,38.312365499746655,2.5250859267231407
199,358.39784547217323,41.48914679235938,27.8440971370269,38.248105657217636,2.5265694285607982
200,362.50633786464056,41.128672566794236,29.0873458256133,38.1884574309857,2.5280600115046012
201,366.6101919806618,40.90279250365016,30.565581443624463,38.133626202008074,2.5295672177715267
202,370.6916381691764,40.70788784085245,32.279147628729945,38.08240836866702,2.531081498452633
203,374.73327045327125,40.49780797915519,34.22595009917122,38.03410603591248,2.5325964718815235
204,378.7182037805066,40.27961988052281,36.40051628820691,37.988503299900586,2.5341114327222463
205,382.6381548490831,40.05441934911608,38.79618911546705,37.9453512064644,2.5356262787698056
206,386.43508426862,39.820927116518824,42.2305303012523,37.91297602607885,2.5371665786503823
207,390.045348420759,39.57982951435798,45.92995207691336,37.88260228415013,2.5387028371289952
208,393.49438746644876,39.332959985956556,49.665635092780896,37.852287520157596,2.5402303252718204
209,396.75690542702034,39.08006183124175,53.40513127687333,37.822033584178286,2.5417477860322903
210,399.8286185494762,38.82161445345996,57.10687631979067,37.79183517786021,2.54325498803894
211,402.7082397446627,38.55809366883283,60.7309564469294,37.76168750528827,2.5447517190564723
212,405.39742008370285,38.289966593477764,64.24078272347924,37.73158624422457,2.5462377857308582
213,407.90054902499656,38.01768751580934,67.60447097736984,37.701527514456,2.5477130131527352
214,410.22444608939145,37.74169435561428,70.79582592947584,37.67150784312765,2.5491772442723177
215,412.3779288084262,37.462406412484924,73.79470691303572,37.64152411872909,2.550630338719928
216,414.37149660372813,37.18022106533892,76.58751878156691,37.61157357606821,2.552072172980843
217,416.2168677391073,36.89551198654087,79.16697078268903,37.581653765455286,2.5535026395929377
218,417.92638143083303,36.60862998168545,81.53096270167508,37.551762490929406,2.5549216448200025
219,419.5127272625515,36.31990211660588,83.6821523584409,37.52189779624142,2.556329108540546
220,420.9886023129684,36.029632076674396,85.62709141527448,37.492057937741336,2.5577249632961823
221,422.3664143771964,35.73810088647191,87.37530449561983,37.46224135845694,2.559109153328051
222,423.6580645513053,35.44556802724402,88.93844827365783,37.43244666542223,2.5604816336837306
223,424.87478596054706,35.152272723762195,90.3295537035132,37.402672609631985,2.56184236938071
224,426.02703535800146,34.85843536113261,91.56237861480042,37.37291806827641,2.5631913346245
225,427.12441933061655,34.56425878041443,92.65087482559356,37.34318203018666,2.5645285121751002
226,428.1756839455331,34.26993003518767,93.60878377092754,37.31346358048228,2.565853892549169
227,429.18873438447145,33.975622106067945,94.44934018877794,37.28376188686092,2.5671674732837935
228,430.1706337325273,33.681494796432474,95.18505306291287,37.25407619195376,2.5684692586252296
229,431.1276425803973,33.38769601526684,95.82757232470021,37.22440580432849,2.569759259034221
230,432.0725979835481,33.09436310723031,96.15707164058949,37.19369831725986,2.5710338520006806
231,433.03762661471035,32.801575752655246,95.76980576390676,37.15993460231065,2.5722865307939924
232,434.07218743132495,32.50941282152166,94.90203144013232,37.123700075994975,2.5735186520980182
233,435.19346984446287,32.21788010532001,93.95305299715037,37.086535034665175,2.574736099605131
234,436.4192500328501,31.927052427714212,92.8612044201625,37.0480294004632,2.5759359011205594
235,437.74553435751176,31.636833423158112,91.64616674514699,37.00826057635686,2.5771201518466276
236,439.1862671412061,31.347243849802545,90.30208929748443,36.967074935048636,2.5782877196624145
237,440.75106241716276,31.058263653111123,88.83287603598883,36.924388705380835,2.57943831649555
238,442.44934243584,30.76986500752249,87.24601069830129,36.88013587998967,2.580571712987289
239,444.2900763236064,30.48201300886566,85.55262818405049,36.83427231380661,2.581687752964005
240,446.2814047444346,30.194667621443145,83.76714374012577,36.78677929603851,2.582786366348528
241,448.4301284345269,29.907787427120116,81.90624393348376,36.737665761326944,2.583867577843063
242,450.7435419652324,29.621317714676078,79.99332368505378,36.68697195993815,2.584931518401098
243,453.22600821936885,29.335208534827363,78.05113949650146,36.634772674769465,2.5859784397581884
244,455.8806166468349,29.049408743840527,76.10484426472244,36.58117576411986,2.5870087093246363
245,458.70873694982663,28.763869240156364,74.18064884852083,36.526321748773235,2.5880228099976867
246,461.70987114004544,28.478544432635825,72.3049775193384,36.47038183356749,2.589021334518958
247,464.8816113030175,28.19339411363736,70.50377253392782,36.413554707639605,2.5900049754104533
248,468.21962376936807,27.908385113267556,68.80183264488187,36.35606221618525,2.590974510882315
249,471.7176736558274,27.623492819819056,67.22225240846284,36.29814405699028,2.591930787151513
250,475.36768475067555,27.338702532707227,65.78598171114547,36.240051713042675,2.59287469785396
251,479.1598282597194,27.05401061877641,64.51151064388131,36.18204187787321,2.5938071614099245
252,483.08263438933176,26.769425456121436,63.41467332078746,36.12436966019265,2.594729097327817
253,487.1231212828408,26.484968157153133,62.50855362751526,36.06728186677519,2.595641402498576
254,491.26693702653546,26.200673069277354,61.80346861236808,36.01101065653881,2.596544928535154
255,495.4985120527398,25.916588056529893,61.30700174394389,35.95576783503546,2.597440461148871
256,499.8010040014874,25.632775614981743,61.02407414990802,35.901741794305856,2.5983287093171747
257,504.1558340064803,25.34931608084533,60.95701271583593,35.84909845479729,2.5992103097393784
258,508.54602151473813,25.066293210411544,61.10523973241866,35.797951075697,2.6000857107777904
259,512.9528964854218,24.783807563478035,61.46589272780433,35.74839263288652,2.6009552953969357
260,517.357506858747,24.501971525260085,62.033508936249845,35.700482995324975,2.6018193321191228
261,521.7408574660784,24.22090842541154,62.79999822842395,35.65424984890323,2.6026779777814553
262,526.0844938745238,23.940748813183536,63.75485815885278,35.60969118658825,2.603531284876875
263,530.371568725379,23.66162203003217,64.88580181184703,35.566779894304815,2.6043792144979303
264,534.5819401373883,23.38369547469074,66.17521364488782,35.5254597486938,2.6052216400601607
265,538.6998515754191,23.107120077859637,67.60515738296941,35.48565659187501,2.606058363256826
266,542.7102180976623,22.832055321560105,69.15508205501042,35.447279712516064,2.6068891314769282
267,546.599583196376,22.558662987245384,70.80264339519162,35.41022649240383,2.6077136527231466
268,550.3563718953262,22.287105547666144,72.52422081356627,35.374386449478365,2.608531610211691
269,553.9710708145873,22.01754429357003,74.29551325869153,35.339645003452326,2.6093426761829153
270,0.0,21.75017986865175,76.09275877818288,35.30583697624335,2.610146994853502
271,0.0,21.75017986865175,76.09275877818288,35.30583697624335,2.610146994853502
272,0.0,21.75017986865175,76.09275877818288,35.30583697624335,2.610146994853502
273,0.0,21.75017986865175,76.09275877818288,35.30583697624335,2.610146994853502
274,0.0,21.75017986865175,76.09275877818288,35.30583697624335,2.610146994853502
275,0.0,21.75017986865175,76.09275877818288,35.30583697624335,2.610146994853502
276,0.0,21.75017986865175,76.09275877818288,35.30583697624335,2.610146994853502
277,0.0,21.75017986865175,76.09275877818288,35.30583697624335,2.610146994853502
278,0.0,21.75017986865175,76.09275877818288,35.30583697624335,2.610146994853502
279,0.0,21.75017986865175,76.09275877818288,35.30583697624335,2.610146994853502
280,0.0,21.75017986865175,76.09275877818288,35.30583697624335,2.610146994853502
281,0.0,21.75017986865175,76.09275877818288,35.30583697624335,2.610146994853502
282,0.0,21.75017986865175,76.09275877818288,35.30583697624335,2.610146994853502
283,0.0,21.75017986865175,76.09275877818288,35.30583697624335,2.610146994853502
284,0.0,21.75017986865175,76.09275877818288,35.30583697624335,2.610146994853502
285,0.0,21.75017986865175,76.09275877818288,35.30583697624335,2.610146994853502
286,0.0,21.75017986865175,76.09275877818288,35.30583697624335,2.610146994853502
287,0.0,21.75017986865175,76.09275877818288,35.30583697624335,2.610146994853502
288,0.0,21.75017986865175,76.09275877818288,35.30583697624335,2.610146994853502
289,0.0,21.75017986865175,76.09275877818288,35.30583697624335,2.610146994853502
290,0.0,21.75017986865175,76.09275877818288,35.30583697624335,2.610146994853502
291,0.0,21.75017986865175,76.09275877818288,35.30583697624335,2.610146994853502
292,0.0,21.75017986865175,76.09275877818288,35.30583697624335,2.610146994853502
293,0.0,21.75017986865175,76.09275877818288,35.30583697624335,2.610146994853502
294,0.0,21.75017986865175,76.09275877818288,35.30583697624335,2.610146994853502
295,0.0,21.75017986865175,76.09275877818288,35.30583697624335,2.610146994853502
296,0.0,21.75017986865175,76.09275877818288,35.30583697624335,2.610146994853502
297,0.0,21.75017986865175,76.09275877818288,35.30583697624335,2.610146994853502
298,0.0,21.75017986865175,76.09275877818288,35.30583697624335,2.610146994853502
299,0.0,21.75017986865175,76.09275877818288,35.30583697624335,2.610146994853502
300,0.0,21.75017986865175,76.09275877818288,35.30583697624335,2.610146994853502
301,0.0,21.75017986865175,76.09275877818288,35.30583697624335,2.610146994853502
302,0.0,21.75017986865175,76.09275877818288,35.30583697624335,2.610146994853502
303,0.0,21.75017986865175,76.09275877818288,35.30583697624335,2.610146994853502
304,0.0,21.75017986865175,76.09275877818288,35.30583697624335,2.610146994853502
305,0.0,21.75017986865175,76.09275877818288,35.30583697624335,2.610146994853502
306,0.0,21.75017986865175,76.09275877818288,35.30583697624335,2.610146994853502
307,0.0,21.75017986865175,76.09275877818288,35.30583697624335,2.610146994853502
308,0.0,21.75017986865175,76.09275877818288,35.30583697624335,2.610146994853502
309,0.0,21.75017986865175,76.09275877818288,35.30583697624335,2.610146994853502
310,0.0,21.75017986865175,76.09275877818288,35.30583697624335,2.610146994853502
311,0.0,21.75017986865175,76.09275877818288,35.30583697624335,2.610146994853502
312,0.0,21.75017986865175,76.09275877818288,35.30583697624335,2.610146994853502
313,0.0,21.75017986865175,76.09275877818288,35.30583697624335,2.610146994853502
314,0.0,21.75017986865175,76.09275877818288,35.30583697624335,2.610146994853502
315,0.0,21.75017986865175,76.09275877818288,35.30583697624335,2.610146994853502
316,0.0,21.75017986865175,76.09275877818288,35.30583697624335,2.610146994853502
317,0.0,21.75017986865175,76.09275877818288,35.30583697624335,2.610146994853502
318,0.0,21.75017986865175,76.09275877818288,35.30583697624335,2.610146994853502
319,0.0,21.75017986865175,76.09275877818288,35.30583697624335,2.610146994853502
320,0.0,21.75017986865175,76.09275877818288,35.30583697624335,2.610146994853502
321,0.0,21.75017986865175,76.09275877818288,35.30583697624335,2.610146994853502
322,0.0,21.75017986865175,76.09275877818288,35.30583697624335,2.610146994853502
323,0.0,21.75017986865175,76.09275877818288,35.30583697624335,2.610146994853502
324,0.0,21.75017986865175,76.09275877818288,35.30583697624335,2.610146994853502
325,0.0,21.75017986865175,76.09275877818288,35.30583697624335,2.610146994853502
326,0.0,21.75017986865175,76.09275877818288,35.30583697624335,2.610146994853502
327,0.0,21.75017986865175,76.09275877818288,35.30583697624335,2.610146994853502
328,0.0,21.75017986865175,76.09275877818288,35.30583697624335,2.610146994853502
329,0.0,21.75017986865175,76.09275877818288,35.30583697624335,2.610146994853502
330,0.0,21.75017986865175,76.09275877818288,35.30583697624335,2.610146994853502
331,0.0,21.75017986865175,76.09275877818288,35.30583697624335,2.610146994853502
